SEQUENCE_ID,TYPE,DOMAINS,TP,FP,FN,Sens,PPV,Jaccard
E080_078,E,80,49,45,31,0.6125,0.52128,0.392
E080_079,E,80,61,35,19,0.7625,0.63542,0.53043
E080_080,E,80,37,62,43,0.4625,0.37374,0.26056
E080_081,E,80,35,73,45,0.4375,0.32407,0.22876
E080_082,E,80,38,62,42,0.475,0.38,0.26761
E080_083,E,80,42,56,38,0.525,0.42857,0.30882
E080_084,E,80,42,52,38,0.525,0.44681,0.31818
E080_085,E,80,51,43,29,0.6375,0.54255,0.41463
E080_086,E,80,48,48,32,0.6,0.5,0.375
E080_087,E,80,48,48,32,0.6,0.5,0.375
E080_088,E,80,47,51,33,0.5875,0.47959,0.35878
E080_089,E,80,53,47,27,0.6625,0.53,0.41732
E080_090,E,80,40,60,40,0.5,0.4,0.28571
E080_091,E,80,48,45,32,0.6,0.51613,0.384
E080_092,E,80,37,68,43,0.4625,0.35238,0.25
E080_093,E,80,47,49,33,0.5875,0.48958,0.36434
E080_094,E,80,48,50,32,0.6,0.4898,0.36923
E080_095,E,80,43,57,37,0.5375,0.43,0.31387
E080_096,E,80,41,68,39,0.5125,0.37615,0.27703
E080_097,E,80,51,42,29,0.6375,0.54839,0.41803
E080_098,E,80,47,52,33,0.5875,0.47475,0.35606
E080_099,E,80,44,57,36,0.55,0.43564,0.32117
E080_100,E,80,46,50,34,0.575,0.47917,0.35385
E100_001,E,100,36,89,64,0.36,0.288,0.19048
E100_002,E,100,49,63,51,0.49,0.4375,0.30061
E100_003,E,100,56,58,44,0.56,0.49123,0.35443
E100_004,E,100,54,66,46,0.54,0.45,0.3253
E100_005,E,100,59,54,41,0.59,0.52212,0.38312
E100_006,E,100,54,61,46,0.54,0.46957,0.3354
E100_007,E,100,57,57,43,0.57,0.5,0.36306
E100_008,E,100,58,58,42,0.58,0.5,0.36709
E100_009,E,100,46,70,54,0.46,0.39655,0.27059
E100_010,E,100,56,60,44,0.56,0.48276,0.35
E100_011,E,100,63,54,37,0.63,0.53846,0.40909
E100_012,E,100,57,48,43,0.57,0.54286,0.38514
E100_013,E,100,54,60,46,0.54,0.47368,0.3375
E100_014,E,100,54,70,46,0.54,0.43548,0.31765
E100_015,E,100,48,74,52,0.48,0.39344,0.27586
E100_016,E,100,53,65,47,0.53,0.44915,0.32121
E100_017,E,100,57,56,43,0.57,0.50442,0.36538
E100_018,E,100,54,69,46,0.54,0.43902,0.31953
E100_019,E,100,41,79,59,0.41,0.34167,0.22905
E100_020,E,100,56,55,44,0.56,0.5045,0.36129
E100_021,E,100,64,48,36,0.64,0.57143,0.43243
E100_022,E,100,61,54,39,0.61,0.53043,0.3961
E100_023,E,100,60,56,40,0.6,0.51724,0.38462
E100_024,E,100,50,64,50,0.5,0.4386,0.30488
E100_025,E,100,57,56,43,0.57,0.50442,0.36538
E100_026,E,100,54,68,46,0.54,0.44262,0.32143
E100_027,E,100,51,57,49,0.51,0.47222,0.32484
E100_028,E,100,51,64,49,0.51,0.44348,0.31098
E100_029,E,100,64,47,36,0.64,0.57658,0.43537
E100_030,E,100,55,56,45,0.55,0.4955,0.35256
E100_031,E,100,48,65,52,0.48,0.42478,0.29091
E100_032,E,100,45,64,55,0.45,0.41284,0.27439
E100_033,E,100,52,62,48,0.52,0.45614,0.32099
E100_034,E,100,46,62,54,0.46,0.42593,0.28395
E100_035,E,100,49,63,51,0.49,0.4375,0.30061
E100_036,E,100,59,57,41,0.59,0.50862,0.3758
E100_037,E,100,65,47,35,0.65,0.58036,0.44218
E100_038,E,100,54,65,46,0.54,0.45378,0.32727
E100_039,E,100,58,58,42,0.58,0.5,0.36709
E100_040,E,100,60,57,40,0.6,0.51282,0.38217
E100_041,E,100,66,47,34,0.66,0.58407,0.44898
E100_042,E,100,42,77,58,0.42,0.35294,0.23729
E100_043,E,100,58,58,42,0.58,0.5,0.36709
E100_044,E,100,54,55,46,0.54,0.49541,0.34839
E100_045,E,100,52,75,48,0.52,0.40945,0.29714
E100_046,E,100,48,57,52,0.48,0.45714,0.30573
E100_047,E,100,68,51,32,0.68,0.57143,0.45033
E100_048,E,100,58,49,42,0.58,0.54206,0.38926
E100_049,E,100,49,67,51,0.49,0.42241,0.29341
E100_050,E,100,60,52,40,0.6,0.53571,0.39474
E100_051,E,100,57,57,43,0.57,0.5,0.36306
E100_052,E,100,54,60,46,0.54,0.47368,0.3375
E100_053,E,100,53,62,47,0.53,0.46087,0.32716
E100_054,E,100,59,55,41,0.59,0.51754,0.38065
E100_055,E,100,66,51,34,0.66,0.5641,0.43709
E100_056,E,100,48,72,52,0.48,0.4,0.27907
E100_057,E,100,58,65,42,0.58,0.47154,0.35152
E100_058,E,100,50,73,50,0.5,0.4065,0.28902
E100_059,E,100,52,68,48,0.52,0.43333,0.30952
E100_060,E,100,47,65,53,0.47,0.41964,0.28485
E100_061,E,100,51,65,49,0.51,0.43966,0.30909
E100_062,E,100,48,71,52,0.48,0.40336,0.2807
E100_063,E,100,62,46,38,0.62,0.57407,0.42466
E100_064,E,100,47,65,53,0.47,0.41964,0.28485
E100_065,E,100,57,57,43,0.57,0.5,0.36306
E100_066,E,100,47,65,53,0.47,0.41964,0.28485
E100_067,E,100,63,57,37,0.63,0.525,0.40127
E100_068,E,100,51,64,49,0.51,0.44348,0.31098
E100_069,E,100,52,67,48,0.52,0.43697,0.31138
E100_070,E,100,49,69,51,0.49,0.41525,0.28994
E100_071,E,100,53,62,47,0.53,0.46087,0.32716
E100_072,E,100,49,70,51,0.49,0.41176,0.28824
E100_073,E,100,48,64,52,0.48,0.42857,0.29268
E100_074,E,100,56,58,44,0.56,0.49123,0.35443
E100_075,E,100,60,60,40,0.6,0.5,0.375
E100_076,E,100,59,58,41,0.59,0.50427,0.37342
E100_077,E,100,53,68,47,0.53,0.43802,0.31548
E100_078,E,100,56,64,44,0.56,0.46667,0.34146
E100_079,E,100,55,55,45,0.55,0.5,0.35484
E100_080,E,100,52,60,48,0.52,0.46429,0.325
E100_081,E,100,52,59,48,0.52,0.46847,0.32704
E100_082,E,100,62,53,38,0.62,0.53913,0.40523
E100_083,E,100,62,56,38,0.62,0.52542,0.39744
E100_084,E,100,42,64,58,0.42,0.39623,0.2561
E100_085,E,100,56,58,44,0.56,0.49123,0.35443
E100_086,E,100,66,54,34,0.66,0.55,0.42857
E100_087,E,100,52,60,48,0.52,0.46429,0.325
E100_088,E,100,51,71,49,0.51,0.41803,0.29825
E100_089,E,100,49,65,51,0.49,0.42982,0.29697
E100_090,E,100,60,51,40,0.6,0.54054,0.39735
E100_091,E,100,55,71,45,0.55,0.43651,0.32164
E100_092,E,100,51,67,49,0.51,0.4322,0.30539
E100_093,E,100,56,57,44,0.56,0.49558,0.35669
E100_094,E,100,49,73,51,0.49,0.40164,0.28324
E100_095,E,100,59,54,41,0.59,0.52212,0.38312
E100_096,E,100,64,39,36,0.64,0.62136,0.46043
E100_097,E,100,42,79,58,0.42,0.34711,0.23464
E100_098,E,100,54,62,46,0.54,0.46552,0.33333
E100_099,E,100,48,66,52,0.48,0.42105,0.28916
E100_100,E,100,41,77,59,0.41,0.34746,0.23164
V002_001,V,2,1,7,1,0.5,0.125,0.11111
V002_002,V,2,2,5,0,1.0,0.28571,0.28571
V002_003,V,2,1,3,1,0.5,0.25,0.2
V002_004,V,2,2,1,0,1.0,0.66667,0.66667
V002_005,V,2,1,6,1,0.5,0.14286,0.125
V002_006,V,2,1,2,1,0.5,0.33333,0.25
V002_007,V,2,2,2,0,1.0,0.5,0.5
V002_008,V,2,1,6,1,0.5,0.14286,0.125
V002_009,V,2,2,6,0,1.0,0.25,0.25
V002_010,V,2,2,0,0,1.0,1.0,1.0
V002_011,V,2,1,13,1,0.5,0.07143,0.06667
V002_012,V,2,1,9,1,0.5,0.1,0.09091
V002_013,V,2,1,5,1,0.5,0.16667,0.14286
V002_014,V,2,0,7,2,0.0,0.0,0.0
V002_015,V,2,2,3,0,1.0,0.4,0.4
V002_016,V,2,2,1,0,1.0,0.66667,0.66667
V002_017,V,2,1,9,1,0.5,0.1,0.09091
V002_018,V,2,0,13,2,0.0,0.0,0.0
V002_019,V,2,1,4,1,0.5,0.2,0.16667
V002_020,V,2,1,2,1,0.5,0.33333,0.25
V002_021,V,2,0,15,2,0.0,0.0,0.0
V002_022,V,2,1,6,1,0.5,0.14286,0.125
V002_023,V,2,1,11,1,0.5,0.08333,0.07692
V002_024,V,2,1,3,1,0.5,0.25,0.2
V002_025,V,2,1,6,1,0.5,0.14286,0.125
V002_026,V,2,1,6,1,0.5,0.14286,0.125
V002_027,V,2,1,7,1,0.5,0.125,0.11111
V002_028,V,2,0,5,2,0.0,0.0,0.0
V002_029,V,2,0,5,2,0.0,0.0,0.0
V002_030,V,2,1,12,1,0.5,0.07692,0.07143
V002_031,V,2,1,8,1,0.5,0.11111,0.1
V002_032,V,2,2,3,0,1.0,0.4,0.4
V002_033,V,2,2,1,0,1.0,0.66667,0.66667
V002_034,V,2,1,2,1,0.5,0.33333,0.25
V002_035,V,2,0,8,2,0.0,0.0,0.0
V002_036,V,2,0,18,2,0.0,0.0,0.0
V002_037,V,2,0,16,2,0.0,0.0,0.0
V002_038,V,2,0,13,2,0.0,0.0,0.0
V002_039,V,2,2,0,0,1.0,1.0,1.0
V002_040,V,2,1,4,1,0.5,0.2,0.16667
V002_041,V,2,2,0,0,1.0,1.0,1.0
V002_042,V,2,2,0,0,1.0,1.0,1.0
V002_043,V,2,1,6,1,0.5,0.14286,0.125
V002_044,V,2,0,6,2,0.0,0.0,0.0
V002_045,V,2,0,11,2,0.0,0.0,0.0
V002_046,V,2,1,4,1,0.5,0.2,0.16667
V002_047,V,2,1,6,1,0.5,0.14286,0.125
V002_048,V,2,1,10,1,0.5,0.09091,0.08333
V002_049,V,2,1,5,1,0.5,0.16667,0.14286
V002_050,V,2,1,18,1,0.5,0.05263,0.05
V002_051,V,2,1,9,1,0.5,0.1,0.09091
V002_052,V,2,2,4,0,1.0,0.33333,0.33333
V002_053,V,2,1,3,1,0.5,0.25,0.2
V002_054,V,2,2,2,0,1.0,0.5,0.5
V002_055,V,2,1,15,1,0.5,0.0625,0.05882
V002_056,V,2,2,0,0,1.0,1.0,1.0
V002_057,V,2,2,2,0,1.0,0.5,0.5
V002_058,V,2,1,4,1,0.5,0.2,0.16667
V002_059,V,2,0,7,2,0.0,0.0,0.0
V002_060,V,2,1,7,1,0.5,0.125,0.11111
V002_061,V,2,0,11,2,0.0,0.0,0.0
V002_062,V,2,1,5,1,0.5,0.16667,0.14286
V002_063,V,2,2,1,0,1.0,0.66667,0.66667
V002_064,V,2,0,6,2,0.0,0.0,0.0
V002_065,V,2,0,12,2,0.0,0.0,0.0
V002_066,V,2,0,12,2,0.0,0.0,0.0
V002_067,V,2,0,15,2,0.0,0.0,0.0
V002_068,V,2,1,5,1,0.5,0.16667,0.14286
V002_069,V,2,1,5,1,0.5,0.16667,0.14286
V002_070,V,2,2,3,0,1.0,0.4,0.4
V002_071,V,2,2,0,0,1.0,1.0,1.0
V002_072,V,2,2,2,0,1.0,0.5,0.5
V002_073,V,2,0,9,2,0.0,0.0,0.0
V002_074,V,2,1,6,1,0.5,0.14286,0.125
V002_075,V,2,1,8,1,0.5,0.11111,0.1
V002_076,V,2,1,2,1,0.5,0.33333,0.25
V002_077,V,2,0,6,2,0.0,0.0,0.0
V002_078,V,2,2,1,0,1.0,0.66667,0.66667
V002_079,V,2,1,9,1,0.5,0.1,0.09091
V002_080,V,2,2,0,0,1.0,1.0,1.0
V002_081,V,2,2,2,0,1.0,0.5,0.5
V002_082,V,2,1,4,1,0.5,0.2,0.16667
V002_083,V,2,2,7,0,1.0,0.22222,0.22222
V002_084,V,2,2,0,0,1.0,1.0,1.0
V002_085,V,2,0,11,2,0.0,0.0,0.0
V002_086,V,2,0,7,2,0.0,0.0,0.0
V002_087,V,2,2,0,0,1.0,1.0,1.0
V002_088,V,2,1,5,1,0.5,0.16667,0.14286
V002_089,V,2,0,4,2,0.0,0.0,0.0
V002_090,V,2,1,2,1,0.5,0.33333,0.25
V002_091,V,2,2,1,0,1.0,0.66667,0.66667
V002_092,V,2,1,9,1,0.5,0.1,0.09091
V002_093,V,2,1,5,1,0.5,0.16667,0.14286
V002_094,V,2,0,16,2,0.0,0.0,0.0
V002_095,V,2,1,6,1,0.5,0.14286,0.125
V002_096,V,2,2,0,0,1.0,1.0,1.0
V002_097,V,2,0,10,2,0.0,0.0,0.0
V002_098,V,2,2,3,0,1.0,0.4,0.4
V002_099,V,2,1,8,1,0.5,0.11111,0.1
V002_100,V,2,2,1,0,1.0,0.66667,0.66667
V004_001,V,4,3,3,1,0.75,0.5,0.42857
V004_002,V,4,1,23,3,0.25,0.04167,0.03704
V004_003,V,4,2,12,2,0.5,0.14286,0.125
V004_004,V,4,4,2,0,1.0,0.66667,0.66667
V004_005,V,4,3,11,1,0.75,0.21429,0.2
V004_006,V,4,3,5,1,0.75,0.375,0.33333
V004_007,V,4,1,13,3,0.25,0.07143,0.05882
V004_008,V,4,0,22,4,0.0,0.0,0.0
V004_009,V,4,1,18,3,0.25,0.05263,0.04545
V004_010,V,4,2,9,2,0.5,0.18182,0.15385
V004_011,V,4,2,9,2,0.5,0.18182,0.15385
V004_012,V,4,3,8,1,0.75,0.27273,0.25
V004_013,V,4,4,3,0,1.0,0.57143,0.57143
V004_014,V,4,2,6,2,0.5,0.25,0.2
V004_015,V,4,3,7,1,0.75,0.3,0.27273
V004_016,V,4,2,10,2,0.5,0.16667,0.14286
V004_017,V,4,2,13,2,0.5,0.13333,0.11765
V004_018,V,4,4,0,0,1.0,1.0,1.0
V004_019,V,4,3,2,1,0.75,0.6,0.5
V004_020,V,4,2,8,2,0.5,0.2,0.16667
V004_021,V,4,3,10,1,0.75,0.23077,0.21429
V004_022,V,4,4,2,0,1.0,0.66667,0.66667
V004_023,V,4,2,7,2,0.5,0.22222,0.18182
V004_024,V,4,3,3,1,0.75,0.5,0.42857
V004_025,V,4,1,17,3,0.25,0.05556,0.04762
V004_026,V,4,2,8,2,0.5,0.2,0.16667
V004_027,V,4,1,15,3,0.25,0.0625,0.05263
V004_028,V,4,0,20,4,0.0,0.0,0.0
V004_029,V,4,2,4,2,0.5,0.33333,0.25
V004_030,V,4,1,13,3,0.25,0.07143,0.05882
V004_031,V,4,3,5,1,0.75,0.375,0.33333
V004_032,V,4,3,2,1,0.75,0.6,0.5
V004_033,V,4,3,6,1,0.75,0.33333,0.3
V004_034,V,4,1,15,3,0.25,0.0625,0.05263
V004_035,V,4,1,10,3,0.25,0.09091,0.07143
V004_036,V,4,3,6,1,0.75,0.33333,0.3
V004_037,V,4,3,2,1,0.75,0.6,0.5
V004_038,V,4,3,4,1,0.75,0.42857,0.375
V004_039,V,4,1,16,3,0.25,0.05882,0.05
V004_040,V,4,1,16,3,0.25,0.05882,0.05
V004_041,V,4,2,8,2,0.5,0.2,0.16667
V004_042,V,4,2,10,2,0.5,0.16667,0.14286
V004_043,V,4,3,5,1,0.75,0.375,0.33333
V004_044,V,4,3,8,1,0.75,0.27273,0.25
V004_045,V,4,2,13,2,0.5,0.13333,0.11765
V004_046,V,4,2,7,2,0.5,0.22222,0.18182
V004_047,V,4,3,8,1,0.75,0.27273,0.25
V004_048,V,4,2,17,2,0.5,0.10526,0.09524
V004_049,V,4,2,8,2,0.5,0.2,0.16667
V004_050,V,4,2,16,2,0.5,0.11111,0.1
V004_051,V,4,3,3,1,0.75,0.5,0.42857
V004_052,V,4,1,14,3,0.25,0.06667,0.05556
V004_053,V,4,3,10,1,0.75,0.23077,0.21429
V004_054,V,4,3,6,1,0.75,0.33333,0.3
V004_055,V,4,2,9,2,0.5,0.18182,0.15385
V004_056,V,4,3,3,1,0.75,0.5,0.42857
V004_057,V,4,2,15,2,0.5,0.11765,0.10526
V004_058,V,4,2,10,2,0.5,0.16667,0.14286
V004_059,V,4,3,8,1,0.75,0.27273,0.25
V004_060,V,4,2,16,2,0.5,0.11111,0.1
V004_061,V,4,4,1,0,1.0,0.8,0.8
V004_062,V,4,0,26,4,0.0,0.0,0.0
V004_063,V,4,3,6,1,0.75,0.33333,0.3
V004_064,V,4,2,6,2,0.5,0.25,0.2
V004_065,V,4,2,9,2,0.5,0.18182,0.15385
V004_066,V,4,2,12,2,0.5,0.14286,0.125
V004_067,V,4,3,4,1,0.75,0.42857,0.375
V004_068,V,4,1,12,3,0.25,0.07692,0.0625
V004_069,V,4,1,23,3,0.25,0.04167,0.03704
V004_070,V,4,1,16,3,0.25,0.05882,0.05
V004_071,V,4,4,4,0,1.0,0.5,0.5
V004_072,V,4,1,10,3,0.25,0.09091,0.07143
V004_073,V,4,3,10,1,0.75,0.23077,0.21429
V004_074,V,4,2,9,2,0.5,0.18182,0.15385
V004_075,V,4,2,5,2,0.5,0.28571,0.22222
V004_076,V,4,3,4,1,0.75,0.42857,0.375
V004_077,V,4,3,7,1,0.75,0.3,0.27273
V004_078,V,4,2,5,2,0.5,0.28571,0.22222
V004_079,V,4,3,7,1,0.75,0.3,0.27273
V004_080,V,4,3,2,1,0.75,0.6,0.5
V004_081,V,4,3,3,1,0.75,0.5,0.42857
V004_082,V,4,4,7,0,1.0,0.36364,0.36364
V004_083,V,4,2,7,2,0.5,0.22222,0.18182
V004_084,V,4,0,18,4,0.0,0.0,0.0
V004_085,V,4,4,3,0,1.0,0.57143,0.57143
V004_086,V,4,3,3,1,0.75,0.5,0.42857
V004_087,V,4,2,10,2,0.5,0.16667,0.14286
V004_088,V,4,2,10,2,0.5,0.16667,0.14286
V004_089,V,4,1,9,3,0.25,0.1,0.07692
V004_090,V,4,3,3,1,0.75,0.5,0.42857
V004_091,V,4,3,7,1,0.75,0.3,0.27273
V004_092,V,4,2,9,2,0.5,0.18182,0.15385
V004_093,V,4,3,10,1,0.75,0.23077,0.21429
V004_094,V,4,3,7,1,0.75,0.3,0.27273
V004_095,V,4,1,18,3,0.25,0.05263,0.04545
V004_096,V,4,3,3,1,0.75,0.5,0.42857
V004_097,V,4,3,3,1,0.75,0.5,0.42857
V004_098,V,4,3,7,1,0.75,0.3,0.27273
V004_099,V,4,3,6,1,0.75,0.33333,0.3
V004_100,V,4,4,2,0,1.0,0.66667,0.66667
V006_001,V,6,4,11,2,0.66667,0.26667,0.23529
V006_002,V,6,4,10,2,0.66667,0.28571,0.25
V006_003,V,6,2,28,4,0.33333,0.06667,0.05882
V006_004,V,6,3,20,3,0.5,0.13043,0.11538
V006_005,V,6,3,8,3,0.5,0.27273,0.21429
V006_006,V,6,3,12,3,0.5,0.2,0.16667
V006_007,V,6,3,13,3,0.5,0.1875,0.15789
V006_008,V,6,4,13,2,0.66667,0.23529,0.21053
V006_009,V,6,4,9,2,0.66667,0.30769,0.26667
V006_010,V,6,2,24,4,0.33333,0.07692,0.06667
V006_011,V,6,3,18,3,0.5,0.14286,0.125
V006_012,V,6,2,18,4,0.33333,0.1,0.08333
V006_013,V,6,3,8,3,0.5,0.27273,0.21429
V006_014,V,6,2,14,4,0.33333,0.125,0.1
V006_015,V,6,4,10,2,0.66667,0.28571,0.25
V006_016,V,6,5,6,1,0.83333,0.45455,0.41667
V006_017,V,6,4,8,2,0.66667,0.33333,0.28571
V006_018,V,6,3,14,3,0.5,0.17647,0.15
V006_019,V,6,2,26,4,0.33333,0.07143,0.0625
V006_020,V,6,3,18,3,0.5,0.14286,0.125
V006_021,V,6,4,14,2,0.66667,0.22222,0.2
V006_022,V,6,2,22,4,0.33333,0.08333,0.07143
V006_023,V,6,3,13,3,0.5,0.1875,0.15789
V006_024,V,6,3,8,3,0.5,0.27273,0.21429
V006_025,V,6,6,3,0,1.0,0.66667,0.66667
V006_026,V,6,3,8,3,0.5,0.27273,0.21429
V006_027,V,6,5,8,1,0.83333,0.38462,0.35714
V006_028,V,6,5,7,1,0.83333,0.41667,0.38462
V006_029,V,6,3,11,3,0.5,0.21429,0.17647
V006_030,V,6,2,16,4,0.33333,0.11111,0.09091
V006_031,V,6,3,13,3,0.5,0.1875,0.15789
V006_032,V,6,3,17,3,0.5,0.15,0.13043
V006_033,V,6,2,16,4,0.33333,0.11111,0.09091
V006_034,V,6,3,24,3,0.5,0.11111,0.1
V006_035,V,6,0,28,6,0.0,0.0,0.0
V006_036,V,6,3,11,3,0.5,0.21429,0.17647
V006_037,V,6,4,6,2,0.66667,0.4,0.33333
V006_038,V,6,4,8,2,0.66667,0.33333,0.28571
V006_039,V,6,4,13,2,0.66667,0.23529,0.21053
V006_040,V,6,5,2,1,0.83333,0.71429,0.625
V006_041,V,6,2,16,4,0.33333,0.11111,0.09091
V006_042,V,6,2,23,4,0.33333,0.08,0.06897
V006_043,V,6,4,12,2,0.66667,0.25,0.22222
V006_044,V,6,4,15,2,0.66667,0.21053,0.19048
V006_045,V,6,6,7,0,1.0,0.46154,0.46154
V006_046,V,6,3,9,3,0.5,0.25,0.2
V006_047,V,6,2,25,4,0.33333,0.07407,0.06452
V006_048,V,6,5,6,1,0.83333,0.45455,0.41667
V006_049,V,6,2,21,4,0.33333,0.08696,0.07407
V006_050,V,6,4,13,2,0.66667,0.23529,0.21053
V006_051,V,6,5,14,1,0.83333,0.26316,0.25
V006_052,V,6,3,27,3,0.5,0.1,0.09091
V006_053,V,6,3,16,3,0.5,0.15789,0.13636
V006_054,V,6,2,22,4,0.33333,0.08333,0.07143
V006_055,V,6,3,16,3,0.5,0.15789,0.13636
V006_056,V,6,4,6,2,0.66667,0.4,0.33333
V006_057,V,6,2,19,4,0.33333,0.09524,0.08
V006_058,V,6,4,10,2,0.66667,0.28571,0.25
V006_059,V,6,4,13,2,0.66667,0.23529,0.21053
V006_060,V,6,4,15,2,0.66667,0.21053,0.19048
V006_061,V,6,4,10,2,0.66667,0.28571,0.25
V006_062,V,6,5,6,1,0.83333,0.45455,0.41667
V006_063,V,6,2,13,4,0.33333,0.13333,0.10526
V006_064,V,6,4,7,2,0.66667,0.36364,0.30769
V006_065,V,6,2,17,4,0.33333,0.10526,0.08696
V006_066,V,6,4,14,2,0.66667,0.22222,0.2
V006_067,V,6,4,11,2,0.66667,0.26667,0.23529
V006_068,V,6,4,20,2,0.66667,0.16667,0.15385
V006_069,V,6,3,14,3,0.5,0.17647,0.15
V006_070,V,6,4,6,2,0.66667,0.4,0.33333
V006_071,V,6,4,15,2,0.66667,0.21053,0.19048
V006_072,V,6,2,18,4,0.33333,0.1,0.08333
V006_073,V,6,4,8,2,0.66667,0.33333,0.28571
V006_074,V,6,3,11,3,0.5,0.21429,0.17647
V006_075,V,6,3,13,3,0.5,0.1875,0.15789
V006_076,V,6,3,13,3,0.5,0.1875,0.15789
V006_077,V,6,3,18,3,0.5,0.14286,0.125
V006_078,V,6,3,18,3,0.5,0.14286,0.125
V006_079,V,6,3,14,3,0.5,0.17647,0.15
V006_080,V,6,4,17,2,0.66667,0.19048,0.17391
V006_081,V,6,3,11,3,0.5,0.21429,0.17647
V006_082,V,6,4,5,2,0.66667,0.44444,0.36364
V006_083,V,6,5,8,1,0.83333,0.38462,0.35714
V006_084,V,6,3,23,3,0.5,0.11538,0.10345
V006_085,V,6,5,9,1,0.83333,0.35714,0.33333
V006_086,V,6,5,6,1,0.83333,0.45455,0.41667
V006_087,V,6,3,15,3,0.5,0.16667,0.14286
V006_088,V,6,3,15,3,0.5,0.16667,0.14286
V006_089,V,6,4,8,2,0.66667,0.33333,0.28571
V006_090,V,6,2,18,4,0.33333,0.1,0.08333
V006_091,V,6,2,20,4,0.33333,0.09091,0.07692
V006_092,V,6,3,10,3,0.5,0.23077,0.1875
V006_093,V,6,4,9,2,0.66667,0.30769,0.26667
V006_094,V,6,3,11,3,0.5,0.21429,0.17647
V006_095,V,6,5,8,1,0.83333,0.38462,0.35714
V006_096,V,6,2,17,4,0.33333,0.10526,0.08696
V006_097,V,6,4,18,2,0.66667,0.18182,0.16667
V006_098,V,6,4,9,2,0.66667,0.30769,0.26667
V006_099,V,6,3,11,3,0.5,0.21429,0.17647
V006_100,V,6,4,7,2,0.66667,0.36364,0.30769
V008_001,V,8,6,10,2,0.75,0.375,0.33333
V008_002,V,8,6,10,2,0.75,0.375,0.33333
V008_003,V,8,5,13,3,0.625,0.27778,0.2381
V008_004,V,8,5,18,3,0.625,0.21739,0.19231
V008_005,V,8,6,8,2,0.75,0.42857,0.375
V008_006,V,8,3,26,5,0.375,0.10345,0.08824
V008_007,V,8,3,19,5,0.375,0.13636,0.11111
V008_008,V,8,6,9,2,0.75,0.4,0.35294
V008_009,V,8,5,19,3,0.625,0.20833,0.18519
V008_010,V,8,4,24,4,0.5,0.14286,0.125
V008_011,V,8,5,10,3,0.625,0.33333,0.27778
V008_012,V,8,5,13,3,0.625,0.27778,0.2381
V008_013,V,8,5,14,3,0.625,0.26316,0.22727
V008_014,V,8,5,11,3,0.625,0.3125,0.26316
V008_015,V,8,2,24,6,0.25,0.07692,0.0625
V008_016,V,8,6,8,2,0.75,0.42857,0.375
V008_017,V,8,4,16,4,0.5,0.2,0.16667
V008_018,V,8,3,22,5,0.375,0.12,0.1
V008_019,V,8,5,11,3,0.625,0.3125,0.26316
V008_020,V,8,5,14,3,0.625,0.26316,0.22727
V008_021,V,8,6,10,2,0.75,0.375,0.33333
V008_022,V,8,7,5,1,0.875,0.58333,0.53846
V008_023,V,8,5,18,3,0.625,0.21739,0.19231
V008_024,V,8,6,16,2,0.75,0.27273,0.25
V008_025,V,8,5,11,3,0.625,0.3125,0.26316
V008_026,V,8,5,22,3,0.625,0.18519,0.16667
V008_027,V,8,6,17,2,0.75,0.26087,0.24
V008_028,V,8,6,10,2,0.75,0.375,0.33333
V008_029,V,8,5,13,3,0.625,0.27778,0.2381
V008_030,V,8,3,27,5,0.375,0.1,0.08571
V008_031,V,8,4,20,4,0.5,0.16667,0.14286
V008_032,V,8,4,23,4,0.5,0.14815,0.12903
V008_033,V,8,3,16,5,0.375,0.15789,0.125
V008_034,V,8,4,21,4,0.5,0.16,0.13793
V008_035,V,8,2,31,6,0.25,0.06061,0.05128
V008_036,V,8,5,11,3,0.625,0.3125,0.26316
V008_037,V,8,4,19,4,0.5,0.17391,0.14815
V008_038,V,8,6,8,2,0.75,0.42857,0.375
V008_039,V,8,5,17,3,0.625,0.22727,0.2
V008_040,V,8,3,13,5,0.375,0.1875,0.14286
V008_041,V,8,4,14,4,0.5,0.22222,0.18182
V008_042,V,8,4,19,4,0.5,0.17391,0.14815
V008_043,V,8,3,41,5,0.375,0.06818,0.06122
V008_044,V,8,5,12,3,0.625,0.29412,0.25
V008_045,V,8,5,15,3,0.625,0.25,0.21739
V008_046,V,8,2,26,6,0.25,0.07143,0.05882
V008_047,V,8,2,25,6,0.25,0.07407,0.06061
V008_048,V,8,5,10,3,0.625,0.33333,0.27778
V008_049,V,8,6,10,2,0.75,0.375,0.33333
V008_050,V,8,3,24,5,0.375,0.11111,0.09375
V008_051,V,8,2,32,6,0.25,0.05882,0.05
V008_052,V,8,5,17,3,0.625,0.22727,0.2
V008_053,V,8,6,15,2,0.75,0.28571,0.26087
V008_054,V,8,6,12,2,0.75,0.33333,0.3
V008_055,V,8,4,19,4,0.5,0.17391,0.14815
V008_056,V,8,6,5,2,0.75,0.54545,0.46154
V008_057,V,8,4,14,4,0.5,0.22222,0.18182
V008_058,V,8,4,14,4,0.5,0.22222,0.18182
V008_059,V,8,5,7,3,0.625,0.41667,0.33333
V008_060,V,8,5,12,3,0.625,0.29412,0.25
V008_061,V,8,7,8,1,0.875,0.46667,0.4375
V008_062,V,8,3,26,5,0.375,0.10345,0.08824
V008_063,V,8,5,14,3,0.625,0.26316,0.22727
V008_064,V,8,5,12,3,0.625,0.29412,0.25
V008_065,V,8,5,14,3,0.625,0.26316,0.22727
